,Date,search_word,User,Tweets,Sarcastic,compound,Happy,Angry,Surprise,Sad,Fear,Sentiment
462,2021-10-11 00:07:49,@amazon,Micki_Marie30,hey my wife’s package said it was delivered today but it’s not on our porch there’s no picture showing it…,not_sarcastic,-0.4215,0.0,0.0,1.0,0.0,0.0,Negative
463,2021-10-11 00:07:41,@amazon,Brandon33310095,sooooo i was scrolling threw my email and i saw that discord said an id a dress looking at it i was shocked that a…,not_sarcastic,-0.6124,0.0,0.0,1.0,0.0,0.0,Negative
464,2021-10-11 00:06:39,@amazon,ClaireNoodle01,awful company cancelling my account without even an explanation and not giving me my gift voucher back …,not_sarcastic,-0.4471,0.0,0.0,0.0,0.0,1.0,Negative
465,2021-10-11 00:05:24,@amazon,mcarr2298,this was my thought as well i think that technical issues in this application…,sarcastic,0.2732,0.0,0.0,1.0,0.0,0.0,Positive
466,2021-10-11 00:05:21,@amazon,BeardBrit,a lil halloween art project all those boxes going to use what good spray paint can i use to give it a…,not_sarcastic,0.4404,0.33,0.0,0.0,0.0,0.67,Positive
467,2021-10-11 00:04:30,@amazon,_BellaJolie,wtf my baby headphones atcause i don’t see them,not_sarcastic,-0.5859,0.0,0.0,0.0,1.0,0.0,Negative
468,2021-10-11 00:04:10,@amazon,katcar74,police foundations help cops acquire military weapons swat team equipment and other tools that are used to terror…,not_sarcastic,-0.0516,0.0,0.0,1.0,0.0,0.0,Negative
469,2021-10-11 00:03:23,@amazon,JnthnGnzlz,thank you for all the free water that you included in my groceries best believe i am about to drink it,sarcastic,0.875,0.33,0.0,0.33,0.33,0.0,Positive
470,2021-10-11 00:03:18,@amazon,_paige24,thanks for sending me a dirty used hair straightener with someone else’s hair stuck in it ,not_sarcastic,-0.25,0.0,0.2,0.4,0.0,0.4,Negative
471,2021-10-11 00:03:00,@amazon,mcarr2298,2 i think the most probable issue they will run into will be technology issues considering th…,not_sarcastic,0.0,0.0,0.0,0.33,0.33,0.33,Neutral
472,2021-10-11 00:02:55,@amazon,ShayITP,the only thing amazon cares about is their bottom line in their delightful labor and surveill…,not_sarcastic,0.8176,0.25,0.0,0.25,0.25,0.25,Positive
473,2021-10-11 00:02:53,@amazon,metallneck,fastenalcompany not selling to the general public anymore but is still here so no worrie…,not_sarcastic,-0.5858,0.0,0.0,0.0,0.0,0.0,Negative
474,2021-10-11 00:00:56,@amazon,montgomeryej369,kishuuuuu we have reap life use case and real life utility,not_sarcastic,0.0,0.0,0.0,0.0,0.33,0.67,Neutral
475,2021-10-11 00:00:35,@amazon,xxtonia_14,has disappointed me again with the two day shipping that’s actually now four days with the “expected delay” ‍,not_sarcastic,-0.4767,0.6,0.0,0.2,0.2,0.0,Negative
476,2021-10-11 00:00:19,@amazon,resist_van,what is this amp why are you selling this offensive garbage vulgar bs,not_sarcastic,-0.5423,0.0,0.0,0.0,1.0,0.0,Negative
477,2021-10-11 00:00:02,@amazon,mcarr2298,1 i think amazon is trying to achieve the online shopping convenience in a brickandmortar st…,not_sarcastic,0.1779,0.0,0.0,1.0,0.0,0.0,Positive
478,2021-10-10 23:59:50,@amazon,SmittyCJ30,amazon has wrongly assigned my product with an apparel category type it is not apparel and has a significantlynhifh…,not_sarcastic,0.1779,0.0,0.0,0.0,0.0,1.0,Positive
479,2021-10-10 23:58:24,@amazon,DocPod4,hey guys you gotta address this  this is a silly bug that needs to be dealt with,not_sarcastic,0.0258,0.0,0.0,0.33,0.0,0.67,Neutral
480,2021-10-10 23:58:15,@amazon,notmynameNEmore,very true but freedom of speech and whatnot i think that might be covered under that,not_sarcastic,0.8497,0.0,0.33,0.33,0.0,0.33,Positive
481,2021-10-10 23:57:53,@amazon,Catenigma,just checked this  is 100 true many many fampk biden flags and just a few for trump jeffbezos …,not_sarcastic,0.4215,0.0,0.0,1.0,0.0,0.0,Positive
482,2021-10-10 23:57:26,@amazon,WoodyMutt,i genuinely would have been shocked if they took it,not_sarcastic,-0.3182,0.0,0.0,0.5,0.25,0.25,Negative
483,2021-10-10 23:57:18,@amazon,davidalexanderm,in all sincerity fuck — they overcharged me for a hand vac the list price and sale price reverted literal…,not_sarcastic,-0.0772,1.0,0.0,0.0,0.0,0.0,Negative
484,2021-10-10 23:55:03,@amazon,powerforlife03,yes i am tired of seeing this on my neighbors lawn,sarcastic,-0.0516,0.0,0.0,0.0,1.0,0.0,Negative
485,2021-10-10 23:55:01,@amazon,ArcticDag,i am extremely disappointed,not_sarcastic,-0.5256,0.0,0.0,0.0,1.0,0.0,Negative
486,2021-10-10 23:53:26,@amazon,LouderAZ,make it happen,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
487,2021-10-10 23:53:22,@amazon,Loquacite,my moment in the spotlight by preorder your copy of san fransicko…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
488,2021-10-10 23:51:59,@amazon,ItzyBellababy,check out this amazon deal auuguu kids dinosaur race car track with flexible track dino toys bridge ramps and 2…,not_sarcastic,0.4166,0.25,0.25,0.0,0.0,0.5,Positive
489,2021-10-10 23:51:14,@amazon,tiarrable,play “send in the clowns”,not_sarcastic,0.34,0.0,0.0,0.0,0.0,1.0,Positive
490,2021-10-10 23:51:06,@amazon,JamesPPinkerton,has california passed an equivalent law for and all other ecommerce sites if not why not could it be…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
491,2021-10-10 23:50:36,@amazon,MegThein,your driver blocked our driveway and then was an asshole about moving good job hiring truck  427573,not_sarcastic,0.2023,0.5,0.0,0.0,0.0,0.5,Positive
492,2021-10-10 23:50:04,@amazon,NancyBW010,it is true i just checked you have a responsibility here,not_sarcastic,0.4215,0.0,0.0,0.0,0.0,0.0,Positive
493,2021-10-10 23:48:45,@amazon,j_n33d4class,i can see where you are coming from because there is definitely those who do not fully g…,not_sarcastic,0.4019,0.0,0.0,0.5,0.0,0.5,Positive
494,2021-10-10 23:48:32,@amazon,tiarrable,if y’all don’t move the location of the home button on the fire stick remote  me when i go to press play…,not_sarcastic,-0.34,0.0,0.0,0.0,0.33,0.67,Negative
495,2021-10-10 23:48:08,@amazon,FreedomDuck,apparently new game newworld is now rewarding scummy players who false report enmass to debilitate their…,not_sarcastic,0.5267,0.0,0.0,0.0,0.0,0.0,Positive
496,2021-10-10 23:45:17,@amazon,TroytheAverage,i think you need to figure your shit out out of the last 6 things i have ordered only one has shown up when…,not_sarcastic,-0.5574,0.0,0.0,1.0,0.0,0.0,Negative
497,2021-10-10 23:42:27,@amazon,j_n33d4class,i agree that this is what they are trying to accomplish where i work i see a lo…,not_sarcastic,0.6486,0.0,0.0,0.0,0.0,1.0,Positive
498,2021-10-10 23:39:50,@amazon,kcweedblog,look at this straight up gangster move from legal missouri 2022 trying to regulate all state imports to licensed o…,not_sarcastic,0.3869,0.0,0.0,0.5,0.5,0.0,Positive
499,2021-10-10 23:39:46,@amazon,j_n33d4class,2 i think the main challenge they need to anticipate is technological problems the use of tec…,not_sarcastic,-0.34,0.2,0.0,0.2,0.0,0.6,Negative
500,2021-10-10 23:39:33,@amazon,SiebeforORD1,seriously fuck this is the 2nd time the same driver jacked my package this is complete bullshit i watc…,not_sarcastic,-0.8402,0.33,0.0,0.0,0.33,0.33,Negative
501,2021-10-10 23:39:22,@amazon,ZhaoSelina,the same for if they want to play this challenge game challenge and and unde…,not_sarcastic,0.5228,0.0,0.0,0.0,0.0,1.0,Positive
502,2021-10-10 23:38:16,@amazon,violet_bartlett,someone wants to talk to me,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
503,2021-10-10 23:38:15,@amazon,sleamp,great picture for proof of delivery,not_sarcastic,0.6249,0.5,0.0,0.0,0.0,0.5,Positive
504,2021-10-10 23:38:00,@amazon,Jennifer_Estep,a sense of danger print books,not_sarcastic,-0.5267,0.0,0.0,0.0,0.0,1.0,Negative
505,2021-10-10 23:37:57,@amazon,j_n33d4class,1 amazon is trying to make the process of thing such as trying on clothes easier by allowing…,not_sarcastic,0.5423,0.0,0.0,0.5,0.5,0.0,Positive
506,2021-10-10 23:37:14,@amazon,1CraftyWitch,lolwell we actually have a reason to say that about trump biden hasn…,not_sarcastic,0.0,0.0,0.0,0.75,0.25,0.0,Neutral
507,2021-10-10 23:36:23,@amazon,beastupidgamer,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
508,2021-10-10 23:34:08,@amazon,cde_48,i’m sending a big old box of dildos from to the nfl office this week because absolutely f…,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
509,2021-10-10 23:32:11,@amazon,WoodyMutt,i mean i guess,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
510,2021-10-10 23:31:28,@amazon,MsSlonke,thank you so much hoping my students love this book as…,not_sarcastic,0.8683,1.0,0.0,0.0,0.0,0.0,Positive
511,2021-10-10 23:31:03,@amazon,StefanHirano,we are currently in lockdown in new zealand which looks to be the case until midd…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
512,2021-10-10 23:30:39,@amazon,MsSlonke,thank you they’ll be so excited for this one,not_sarcastic,0.6825,0.0,0.0,0.0,1.0,0.0,Positive
513,2021-10-10 23:29:35,@amazon,laurabeach123,thanks for all your support i  snapping my receipts i’d love to…,not_sarcastic,0.8689,0.5,0.0,0.5,0.0,0.0,Positive
514,2021-10-10 23:26:48,@amazon,leafhansen,i love this project good luck with your list,not_sarcastic,0.8779,1.0,0.0,0.0,0.0,0.0,Positive
515,2021-10-10 23:26:09,@amazon,crimerates_edu,your book you’re selling “analyzing the american divide” by uses false da…,sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
516,2021-10-10 23:26:04,@amazon,Readerleader5,i love artemis but the movie was terrible hope your kids l…,sarcastic,0.3182,0.5,0.0,0.0,0.0,0.5,Positive
517,2021-10-10 23:25:49,@amazon,momkohls,on the way,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
518,2021-10-10 23:25:47,@amazon,lovepill666,i hate thsi thanks,sarcastic,-0.2023,0.0,0.0,0.0,1.0,0.0,Negative
519,2021-10-10 23:24:43,@amazon,birdwriter7,middlegrade adventure dogs wolves raven animalkingdom winter sports race snow sledding teamwork…,not_sarcastic,0.3182,0.0,0.0,0.0,0.0,1.0,Positive
520,2021-10-10 23:22:40,@amazon,phillzillar,couple of things that gets me thinking 10000 nft with 100 usdt worth of shib burnt on name changes  1mil usdt shi…,not_sarcastic,0.2263,0.0,0.0,0.5,0.25,0.25,Positive
521,2021-10-10 23:21:43,@amazon,AmericaFightHim,this is not who we are,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
522,2021-10-10 23:21:40,@amazon,countryrose93,hey can we please not normalize lying about a package being delivered if it is not physicall…,not_sarcastic,0.6219,0.0,0.0,0.5,0.5,0.0,Positive
523,2021-10-10 23:21:25,@amazon,hall_matthew23,police foundations help cops acquire military weapons swat team equipment and other tools that are used to terror…,not_sarcastic,-0.0516,0.0,0.0,1.0,0.0,0.0,Negative
524,2021-10-10 23:21:16,@amazon,ZhaoSelina,still the same 1 call from norway police 2 call the same and the rest techs …,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
525,2021-10-10 23:20:45,@amazon,notmynameNEmore,i would say that amazon is probably the worst i wasnt criticizing you i thi…,not_sarcastic,-0.316,0.0,0.0,0.25,0.25,0.5,Negative
526,2021-10-10 23:20:43,@amazon,corddoty,viacomcbsbankofamericaamazongiantscitibankatt at the gala the nyc elite are celebrating…,not_sarcastic,0.0,1.0,0.0,0.0,0.0,0.0,Neutral
527,2021-10-10 23:20:30,@amazon,untieso,the best idea ever in the world is the team work,not_sarcastic,0.6369,0.0,0.0,0.67,0.0,0.33,Positive
528,2021-10-10 23:19:48,@amazon,nothankyou01, please stop this,not_sarcastic,0.0258,0.0,0.0,0.0,1.0,0.0,Neutral
529,2021-10-10 23:18:22,@amazon,1CraftyWitch,also name a company that isnt exploiting workers or trashing the planet,not_sarcastic,0.3412,0.0,1.0,0.0,0.0,0.0,Positive
530,2021-10-10 23:17:18,@amazon,1CraftyWitch,to be honest i never saw fck trump flags but then i never looked,sarcastic,0.2846,0.0,0.0,1.0,0.0,0.0,Positive
531,2021-10-10 23:16:41,@amazon,Kandid61Kandi,these items are on amazon needs to remove them immediately please take a look…,not_sarcastic,0.4588,0.0,0.0,0.0,1.0,0.0,Positive
532,2021-10-10 23:15:17,@amazon,MothmanITBBP1,union busting invested millions in advertising trying to convince  they pay their employees competitive…,not_sarcastic,0.1531,0.0,0.0,1.0,0.0,0.0,Positive
533,2021-10-10 23:14:13,@amazon,colorsofcovid1,we’re waiting have alexa to help you understand,not_sarcastic,0.4019,0.0,0.0,1.0,0.0,0.0,Positive
534,2021-10-10 23:14:12,@amazon,KaylaRayMusic,dangit  i don’t need a pocket trumpet… but…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
535,2021-10-10 23:13:32,@amazon,perfectplexing,you guys seen this,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
536,2021-10-10 23:12:22,@amazon,KaylaRayMusic,dangit  i don’t neeeeed a pocket trumpet… but…,sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
537,2021-10-10 23:11:49,@amazon,Geodudetoo,thank god for where i choose for myself ,not_sarcastic,0.5574,0.0,0.0,1.0,0.0,0.0,Positive
538,2021-10-10 23:10:44,@amazon,AlphaFlare_YT,shoutout to,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
539,2021-10-10 23:09:52,@amazon,Appleknocker18,if you can’t find the corresponding “eff trump” merchandise for sale then yeah i’ll boycott them too,not_sarcastic,-0.0258,0.0,0.5,0.5,0.0,0.0,Neutral
540,2021-10-10 23:09:17,@amazon,KaranKu17706181,promote it on,not_sarcastic,0.3818,0.0,0.0,0.0,0.0,0.0,Positive
541,2021-10-10 23:08:48,@amazon,ptink__,wow 15k banger if you wanna follow me do not follow here follow my alt acc i am a music…,not_sarcastic,0.5859,0.0,0.0,0.5,0.5,0.0,Positive
542,2021-10-10 23:07:38,@amazon,Tahu333,this is great and all but should really add a separate section for 2slgbtqqiaowned business and a subca…,not_sarcastic,0.3716,0.25,0.0,0.25,0.25,0.25,Positive
543,2021-10-10 23:07:09,@amazon,dearfturehuzbnd,soooo i sent a dm to about one of their trucks almost running me and an escalade off the road more than onc…,sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
544,2021-10-10 23:06:50,@amazon,df__06,how and why are your recruiters reaching out on work emails are they guessing email addresses…,not_sarcastic,0.2023,0.0,0.0,0.5,0.0,0.5,Positive
545,2021-10-10 23:06:44,@amazon,bookguy7,i’ve never had so many “flying buttresses” in my reading like this past week two or three times h…,sarcastic,0.3612,0.0,0.0,0.0,1.0,0.0,Positive
546,2021-10-10 23:04:37,@amazon,MissGSurtees,fyi i’ve just found a dead bird in my bunnies’ bedding hay  traumatised please help,not_sarcastic,-0.4404,0.0,0.33,0.33,0.33,0.0,Negative
547,2021-10-10 23:04:25,@amazon,Kinoborikun,free tote,not_sarcastic,0.5106,1.0,0.0,0.0,0.0,0.0,Positive
548,2021-10-10 23:03:44,@amazon,WoodyMutt,20 minutes later the truck just left and the tote remains,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
549,2021-10-10 23:01:15,@amazon,JenDev9,i just preordered mine on  check this out ldnont jake amp i will be hitting you up for your autograph y…,not_sarcastic,0.0,0.0,1.0,0.0,0.0,0.0,Neutral
550,2021-10-10 22:59:26,@amazon,notmynameNEmore,i mean to be fair they sold fuck donald trump flags too while he was preside…,not_sarcastic,-0.296,0.5,0.0,0.5,0.0,0.0,Negative
551,2021-10-10 22:58:20,@amazon,dabikka,when tells me my package is “delivered” ,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
552,2021-10-10 22:56:24,@amazon,Jasprit09463796,flipkart seriously i m waitng 4 u contact me asap please take some action against the iphone sel…,not_sarcastic,0.1531,0.0,0.0,0.0,0.5,0.5,Positive
553,2021-10-10 22:53:44,@amazon,Rick_O_UNC,apparently the delivery person thought this was ‘close enough’ for my package epicfail,not_sarcastic,0.0,0.5,0.0,0.5,0.0,0.0,Neutral
554,2021-10-10 22:52:59,@amazon,kalliyanlagger1,i agree sites and apps crash all the time so amazon needs to consider technology c…,not_sarcastic,0.2596,0.0,0.0,0.5,0.5,0.0,Positive
555,2021-10-10 22:52:43,@amazon,ScottBSNRN,your delivery guys suck,not_sarcastic,-0.4404,0.0,0.0,0.0,0.0,0.0,Negative
556,2021-10-10 22:52:24,@amazon,acstone32,drivers always pushing that bih,not_sarcastic,0.0,0.0,0.0,0.0,0.5,0.5,Neutral
557,2021-10-10 22:52:23,@amazon,DaDoublEngineer,u were right about not playing new world with a nvidia rtx 3090 my friends just got bricked he ev…,not_sarcastic,0.3628,0.33,0.0,0.0,0.0,0.67,Positive
558,2021-10-10 22:51:53,@amazon,SavvySuzyRises,yep i just checked lots of choices you need to do a lot better,not_sarcastic,0.6249,0.0,0.25,0.25,0.5,0.0,Positive
559,2021-10-10 22:51:36,@amazon,third_teaching,help me give my students stem bins  trying to oper…,sarcastic,0.4019,0.0,0.0,0.5,0.0,0.5,Positive
560,2021-10-10 22:50:16,@amazon,kalliyanlagger1,great point they need to consider having bots you can chat with about sizes or rea…,not_sarcastic,0.6249,0.33,0.0,0.33,0.33,0.0,Positive
561,2021-10-10 22:49:57,@amazon,Structuralguy,when does this we do this on  the power of ashley b choi on,sarcastic,0.0,0.0,1.0,0.0,0.0,0.0,Neutral
562,2021-10-10 22:48:40,@amazon,kalliyanlagger1,2 challenges they might have is making sure the app works on all mobile devices it’d be a bum…,not_sarcastic,0.3818,0.0,0.2,0.0,0.2,0.6,Positive
563,2021-10-10 22:46:18,@amazon,DeniseH49211602,prosecutors sayfor wire fraud where is my missing since february 400 refund i have been g…,sarcastic,-0.7184,0.0,0.0,0.0,1.0,0.0,Negative
564,2021-10-10 22:46:05,@amazon,kalliyanlagger1,1 amazon is trying to make shopping easier during a pandemic whether you don’t want to go to…,not_sarcastic,0.5859,0.0,0.0,0.0,0.5,0.5,Positive
565,2021-10-10 22:45:33,@amazon,JulietteG987,anyone else having shipping issues i am talking 23 weeks delivery for items that appear to be in stock an…,not_sarcastic,0.0,0.0,0.0,0.0,0.5,0.5,Neutral
566,2021-10-10 22:45:06,@amazon,woodardj,hey do we have any laws that let use our bike lanes as parking lots,not_sarcastic,0.0,0.0,0.0,0.4,0.4,0.2,Neutral
567,2021-10-10 22:44:34,@amazon,1CraftyWitch,hey are you actually selling this trash if you are i will boycott you,not_sarcastic,-0.3182,0.0,0.33,0.67,0.0,0.0,Negative
568,2021-10-10 22:42:09,@amazon,third_teaching,thank you for your support and the opportunity to share,not_sarcastic,0.8481,1.0,0.0,0.0,0.0,0.0,Positive
569,2021-10-10 22:41:55,@amazon,WoodyMutt,two days ago an tote appeared on our road verge just now a random amazon truck appeared i didnt se…,not_sarcastic,0.1779,0.33,0.0,0.0,0.67,0.0,Positive
570,2021-10-10 22:41:37,@amazon,Zippy_Zapp,it’s for this reason that most of my preorders have been going to best buy and i preorder…,not_sarcastic,0.6369,0.0,0.0,0.33,0.33,0.33,Positive
571,2021-10-10 22:41:22,@amazon,DifferentIsOk1,rep said “ecr will be contacting you and you will be paid all of the concessions you have been promised for…,sarcastic,0.3612,0.0,0.0,0.5,0.5,0.0,Positive
572,2021-10-10 22:39:48,@amazon,federal221,why don’t you guys have insurgency sandstorm on xbox one it’s been out over a week,sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
573,2021-10-10 22:39:08,@amazon,namazzn,yea my book on your list ,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
574,2021-10-10 22:36:49,@amazon,Suck_It_Nazis,i do not know but if true shame on you,not_sarcastic,-0.1154,0.0,0.0,0.0,1.0,0.0,Negative
575,2021-10-10 22:36:48,@amazon,ArtTubolls,he looks like arnie from the movie “christine” ,not_sarcastic,0.3612,0.0,0.0,0.0,0.0,0.0,Positive
576,2021-10-10 22:36:29,@amazon,DL12MS117,though new totaltech membership that cost200…,not_sarcastic,0.0,0.0,0.0,0.0,1.0,0.0,Neutral
577,2021-10-10 22:35:42,@amazon,gladwethoughtof,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
578,2021-10-10 22:34:40,@amazon,Mrs_Vilhauer,thanks f…,not_sarcastic,0.4404,0.0,0.0,0.0,0.0,0.0,Positive
579,2021-10-10 22:34:39,@amazon,UltimoNerdario,my metroid dread special edition has a jacked up box due to having poor packaging skills like coo…,sarcastic,-0.2263,0.0,0.0,0.5,0.5,0.0,Negative
580,2021-10-10 22:33:29,@amazon,beastupidgamer,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
581,2021-10-10 22:33:07,@amazon,diane7thh,police foundations help cops acquire military weapons swat team equipment and other tools that are used to terror…,not_sarcastic,-0.0516,0.0,0.0,1.0,0.0,0.0,Negative
582,2021-10-10 22:33:01,@amazon,vatsalya,so i ordered a pair of crocs delivered on time but they are fake the pic is very evident how the product is wors…,not_sarcastic,-0.631,0.0,0.0,0.0,1.0,0.0,Negative
583,2021-10-10 22:32:03,@amazon,lillieg444,i just had an amazon delivery driver in an unmarked car threaten to shoot my dog while on my property,not_sarcastic,-0.5106,0.0,0.0,0.0,0.0,1.0,Negative
584,2021-10-10 22:30:53,@amazon,figureobsessive,if you’re really interested let me know,not_sarcastic,0.4576,0.33,0.0,0.33,0.33,0.0,Positive
585,2021-10-10 22:30:24,@amazon,zherzberg3,really had to spend time covering the jumpman on hopkins gloves for that commercial,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
586,2021-10-10 22:29:53,@amazon,PSScattergood,this legit sounds wild,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
587,2021-10-10 22:29:46,@amazon,lillieg444,i just had a delivery driver in an unmarked car threaten to shoot my dog on my property,not_sarcastic,-0.6124,0.0,0.0,0.0,0.0,1.0,Negative
588,2021-10-10 22:29:30,@amazon,nickripp,come to think o…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
589,2021-10-10 22:29:18,@amazon,Kimmie219,one p…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
590,2021-10-10 22:28:23,@amazon,GasOff2,how many delivery people did they need to carry it to the porch,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
591,2021-10-10 22:27:50,@amazon,DL12MS117,yes because latest videos have been giving me high hopes to preorder from,sarcastic,0.7845,0.0,0.0,0.0,0.33,0.67,Positive
592,2021-10-10 22:27:48,@amazon,krudell,congratulations you’ve invented…the holiday catalogue,not_sarcastic,0.765,0.0,0.0,0.0,0.0,0.0,Positive
593,2021-10-10 22:27:40,@amazon,DifferentIsOk1,i was just told by on the phone that amazon does have to and will be giving me the money from every promise…,not_sarcastic,0.4767,0.0,0.0,0.0,0.5,0.5,Positive
594,2021-10-10 22:24:54,@amazon,jd_htx87,what happens when an van rolls through the neighborhood while the kids playing basketball ran my sons ball…,not_sarcastic,0.2023,0.5,0.0,0.0,0.0,0.5,Positive
595,2021-10-10 22:24:38,@amazon,OGradyKL,customer service wins the day for me my wardrobe boxes came with no metal hangers for clothes  and they…,not_sarcastic,0.3612,0.5,0.0,0.5,0.0,0.0,Positive
596,2021-10-10 22:19:13,@amazon,MAJ_Madden,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
597,2021-10-10 22:19:08,@amazon,paleocybernetic,waiting for the union made category to drop,not_sarcastic,-0.2732,0.0,0.0,0.5,0.5,0.0,Negative
598,2021-10-10 22:18:19,@amazon,GirardisGod,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
599,2021-10-10 22:18:11,@amazon,MAJ_Madden,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
600,2021-10-10 22:17:22,@amazon,ent_examiner,marvel collectors corps unboxingseptember 2021theme shangchi,not_sarcastic,0.4215,0.0,0.0,1.0,0.0,0.0,Positive
601,2021-10-10 22:16:52,@amazon,pink_bike_rider,cats had to invent how else were cats going to get so many boxes into their houses samu prefers to have hi…,sarcastic,0.0,0.5,0.0,0.0,0.0,0.5,Neutral
602,2021-10-10 22:16:08,@amazon,jamesedgar70,i am so fing sick amp tired of delivery drivers delivering our stuff to the wrong address  especially amp t…,not_sarcastic,-0.8617,0.0,0.5,0.0,0.5,0.0,Negative
603,2021-10-10 22:15:54,@amazon,teacherinphilly,at this point in philky has turned into an warehouse hellscape if i am shopping in a warehouse…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
604,2021-10-10 22:15:15,@amazon,KTKCAD,hey what happened to 2 day delivery i pay prime membership for it but nothing i look at comes…,not_sarcastic,-0.0516,0.33,0.0,0.33,0.0,0.33,Negative
605,2021-10-10 22:14:08,@amazon,prinzezzcharmin,blowout by ‍ ootd shirt  jeans  via boots ,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
606,2021-10-10 22:13:50,@amazon,TyreeHoffman,hey when you’re running a “get 3 for the price of 2” sale and there are 4 books in a series why the fuc…,not_sarcastic,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
607,2021-10-10 22:11:32,@amazon,hdighn,where is my identity i identify as a prime customer who gets shipments in two days like you agreed when yo…,not_sarcastic,0.5574,0.67,0.0,0.0,0.0,0.33,Positive
608,2021-10-10 22:11:19,@amazon,mihirmodi,yaa amazon you should totally do this because otherwise what is even the point sixseasonsandamovie,not_sarcastic,0.1779,0.0,0.0,1.0,0.0,0.0,Positive
609,2021-10-10 22:10:24,@amazon,RitondaleAndrea,what do ,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
610,2021-10-10 22:09:54,@amazon,blablablauvelt,i’ve got a woodland at least four acu ones and even a marpat one… i don’t need anymore but…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,1.0,Neutral
611,2021-10-10 22:05:27,@amazon,KariDee9,i find it truly annoying when says something will arrive today and then for no apparent reason it just neve…,not_sarcastic,-0.25,0.0,0.0,0.33,0.67,0.0,Negative
612,2021-10-10 22:04:44,@amazon,gladwethoughtof,we have the childrensbooks check them out and look up john scott hightower readingcommunity…,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
613,2021-10-10 22:00:20,@amazon,jamiesumner_,so exciting rollwithit is now available in paperback get yours at bo…,sarcastic,0.5413,0.0,0.0,0.0,1.0,0.0,Positive
614,2021-10-10 22:00:09,@amazon,InnocentJosie,do not forget to get your copy of the satanic rituals the satanic rituals companion to the satan by anton s…,not_sarcastic,0.1695,0.0,1.0,0.0,0.0,0.0,Positive
615,2021-10-10 21:59:00,@amazon,Radhika88823451,even after being a prime member amazon hardly bothers wonder what happens to regular customers ps following up…,sarcastic,0.0498,0.0,0.0,0.5,0.0,0.5,Neutral
616,2021-10-10 21:58:23,@amazon,DifferentIsOk1,when will you do something about your employees threatening me misleading me tormenting me haras…,not_sarcastic,-0.7269,0.0,0.0,0.0,0.0,1.0,Negative
617,2021-10-10 21:57:44,@amazon,Capitan_Obv,your all unbelievable condoning banning books and censorship of the web elitist scum,not_sarcastic,0.2023,0.0,0.0,0.0,0.5,0.5,Positive
618,2021-10-10 21:56:17,@amazon,FrozenSicleGirl,look what just arrived from i can’t wait to dive in today,not_sarcastic,0.0,0.0,0.0,0.5,0.0,0.5,Neutral
619,2021-10-10 21:54:34,@amazon,GirardisGod,,not_sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,Neutral
